2017-02-06T15:05:05.3437500Z|Program_Name_Running|NIST_MTC_CRADA_BOX_REV-A_OP1.NC
2017-02-06T15:20:24.0000000Z|Block_Number|10007
2017-02-06T15:20:24.1406250Z|Feed_Rate|35.9166666666667
2017-02-06T15:20:24.3125000Z|Block_Number|10008
2017-02-06T15:20:24.3281250Z|Feed_Rate|35.95
2017-02-06T15:20:24.3437500Z|Program_Runtime_Seconds|919
2017-02-06T15:20:24.5000000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:24.6562500Z|Block_Number|10009
2017-02-06T15:20:24.6718750Z|Feed_Rate|35.95
2017-02-06T15:20:24.9843750Z|Block_Number|10010
2017-02-06T15:20:25.0000000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:25.1562500Z|Block_Number|10012
2017-02-06T15:20:25.1718750Z|Feed_Rate|16.0833333333333
2017-02-06T15:20:25.3281250Z|Block_Number|10013
2017-02-06T15:20:25.3593750Z|Feed_Rate|20.2
2017-02-06T15:20:25.3593750Z|Program_Runtime_Seconds|920
2017-02-06T15:20:25.5468750Z|Block_Number|10015
2017-02-06T15:20:25.6718750Z|Feed_Rate|8.91666666666667
2017-02-06T15:20:25.7031250Z|Block_Number|10016
2017-02-06T15:20:25.8593750Z|Feed_Rate|23.2333333333333
2017-02-06T15:20:26.0156250Z|Block_Number|10019
2017-02-06T15:20:26.0312500Z|Feed_Rate|9.36666666666667
2017-02-06T15:20:26.1875000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:26.3750000Z|Block_Number|10020
2017-02-06T15:20:26.3906250Z|Feed_Rate|35.9166666666667
2017-02-06T15:20:26.3906250Z|Program_Runtime_Seconds|921
2017-02-06T15:20:26.5312500Z|Block_Number|10021
2017-02-06T15:20:26.7031250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:26.8437500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:27.0156250Z|Block_Number|10022
2017-02-06T15:20:27.0468750Z|Feed_Rate|35.9333333333333
2017-02-06T15:20:27.1875000Z|Block_Number|10023
2017-02-06T15:20:27.2187500Z|Feed_Rate|35.95
2017-02-06T15:20:27.2187500Z|Program_Runtime_Seconds|922
2017-02-06T15:20:27.3437500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:27.5000000Z|Block_Number|10024
2017-02-06T15:20:27.5156250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:27.6718750Z|Feed_Rate|35.9166666666667
2017-02-06T15:20:27.8437500Z|Block_Number|10025
2017-02-06T15:20:27.8750000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:28.1718750Z|Block_Number|10026
2017-02-06T15:20:28.1875000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:28.3593750Z|Feed_Rate|35.95
2017-02-06T15:20:28.3750000Z|Program_Runtime_Seconds|923
2017-02-06T15:20:28.5000000Z|Block_Number|10027
2017-02-06T15:20:28.5312500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:28.6718750Z|Block_Number|10030
2017-02-06T15:20:28.6875000Z|Feed_Rate|9.56666666666667
2017-02-06T15:20:28.8437500Z|Feed_Rate|50.65
2017-02-06T15:20:29.0000000Z|Block_Number|10031
2017-02-06T15:20:29.0156250Z|Feed_Rate|6.18333333333333
2017-02-06T15:20:29.1875000Z|Feed_Rate|298.183333333333
2017-02-06T15:20:29.2031250Z|Program_Runtime_Seconds|924
2017-02-06T15:20:29.3750000Z|Block_Number|10032
2017-02-06T15:20:29.3906250Z|Feed_Rate|70.7
2017-02-06T15:20:29.5468750Z|Feed_Rate|112.2
2017-02-06T15:20:29.7031250Z|Block_Number|10033
2017-02-06T15:20:29.7187500Z|Feed_Rate|12.5333333333333
2017-02-06T15:20:29.8437500Z|Feed_Rate|27.0833333333333
2017-02-06T15:20:30.0156250Z|Block_Number|10036
2017-02-06T15:20:30.0312500Z|Feed_Rate|19.9833333333333
2017-02-06T15:20:30.1875000Z|Block_Number|10037
2017-02-06T15:20:30.2187500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:30.3593750Z|Feed_Rate|35.95
2017-02-06T15:20:30.3750000Z|Program_Runtime_Seconds|925
2017-02-06T15:20:30.6875000Z|Block_Number|10038
2017-02-06T15:20:30.7031250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:31.0000000Z|Block_Number|10039
2017-02-06T15:20:31.0312500Z|Feed_Rate|35.95
2017-02-06T15:20:31.3125000Z|Program_Runtime_Seconds|926
2017-02-06T15:20:31.5000000Z|Block_Number|10040
2017-02-06T15:20:31.5312500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:31.6718750Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:31.8125000Z|Block_Number|10041
2017-02-06T15:20:31.8281250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:32.0000000Z|Feed_Rate|35.95
2017-02-06T15:20:32.1562500Z|Block_Number|10042
2017-02-06T15:20:32.1875000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:32.2031250Z|Program_Runtime_Seconds|927
2017-02-06T15:20:32.3281250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:32.4843750Z|Block_Number|10043
2017-02-06T15:20:32.4843750Z|Feed_Rate|35.95
2017-02-06T15:20:32.8125000Z|Block_Number|10044
2017-02-06T15:20:32.9843750Z|Block_Number|10045
2017-02-06T15:20:33.0000000Z|Feed_Rate|29.5333333333333
2017-02-06T15:20:33.1562500Z|Block_Number|10046
2017-02-06T15:20:33.1875000Z|Feed_Rate|13.0833333333333
2017-02-06T15:20:33.3281250Z|Block_Number|10048
2017-02-06T15:20:33.3593750Z|Feed_Rate|34.3333333333333
2017-02-06T15:20:33.3750000Z|Program_Runtime_Seconds|928
2017-02-06T15:20:33.5000000Z|Block_Number|10049
2017-02-06T15:20:33.5156250Z|Feed_Rate|48.3333333333333
2017-02-06T15:20:33.7031250Z|Block_Number|10050
2017-02-06T15:20:33.7187500Z|Feed_Rate|27.0833333333333
2017-02-06T15:20:33.8437500Z|Feed_Rate|28.4166666666667
2017-02-06T15:20:34.0000000Z|Block_Number|10053
2017-02-06T15:20:34.0156250Z|Feed_Rate|15.1
2017-02-06T15:20:34.1875000Z|Block_Number|10054
2017-02-06T15:20:34.2031250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:34.2187500Z|Program_Runtime_Seconds|929
2017-02-06T15:20:34.3437500Z|Feed_Rate|35.95
2017-02-06T15:20:34.5156250Z|Block_Number|10055
2017-02-06T15:20:34.6718750Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:34.9843750Z|Block_Number|10056
2017-02-06T15:20:35.0000000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:35.1562500Z|Feed_Rate|35.95
2017-02-06T15:20:35.1875000Z|Program_Runtime_Seconds|930
2017-02-06T15:20:35.3281250Z|Block_Number|10057
2017-02-06T15:20:35.3437500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:35.4843750Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:35.6562500Z|Block_Number|10058
2017-02-06T15:20:35.6562500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:35.8437500Z|Feed_Rate|35.95
2017-02-06T15:20:35.9843750Z|Block_Number|10059
2017-02-06T15:20:36.0000000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:36.1406250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:36.3125000Z|Block_Number|10060
2017-02-06T15:20:36.3125000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:36.3437500Z|Program_Runtime_Seconds|931
2017-02-06T15:20:36.4687500Z|Feed_Rate|35.95
2017-02-06T15:20:36.8125000Z|Block_Number|10061
2017-02-06T15:20:36.8281250Z|Feed_Rate|35.8666666666667
2017-02-06T15:20:36.9843750Z|Block_Number|10064
2017-02-06T15:20:37.0000000Z|Feed_Rate|6.66666666666667
2017-02-06T15:20:37.1562500Z|Feed_Rate|46.8333333333333
2017-02-06T15:20:37.1718750Z|Program_Runtime_Seconds|932
2017-02-06T15:20:37.3281250Z|Block_Number|10066
2017-02-06T15:20:37.3437500Z|Feed_Rate|48.3166666666667
2017-02-06T15:20:37.5000000Z|Block_Number|10067
2017-02-06T15:20:37.5312500Z|Feed_Rate|22.5166666666667
2017-02-06T15:20:37.6562500Z|Feed_Rate|32.0166666666667
2017-02-06T15:20:37.8281250Z|Block_Number|10070
2017-02-06T15:20:37.8437500Z|Feed_Rate|13.4833333333333
2017-02-06T15:20:38.0156250Z|Block_Number|10071
2017-02-06T15:20:38.0312500Z|Feed_Rate|35.95
2017-02-06T15:20:38.3437500Z|Block_Number|10072
2017-02-06T15:20:38.3750000Z|Feed_Rate|35.9333333333333
2017-02-06T15:20:38.3906250Z|Program_Runtime_Seconds|933
2017-02-06T15:20:38.5156250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:38.7031250Z|Block_Number|10073
2017-02-06T15:20:38.8437500Z|Feed_Rate|35.95
2017-02-06T15:20:39.0312500Z|Block_Number|10074
2017-02-06T15:20:39.1875000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:39.1875000Z|Program_Runtime_Seconds|934
2017-02-06T15:20:39.5000000Z|Block_Number|10075
2017-02-06T15:20:39.5156250Z|Feed_Rate|35.95
2017-02-06T15:20:39.6562500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:39.8281250Z|Block_Number|10076
2017-02-06T15:20:39.8437500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:40.0000000Z|Block_Number|10077
2017-02-06T15:20:40.1406250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:40.3281250Z|Feed_Rate|35.95
2017-02-06T15:20:40.3437500Z|Program_Runtime_Seconds|935
2017-02-06T15:20:40.5000000Z|Block_Number|10078
2017-02-06T15:20:40.5312500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:40.6875000Z|Block_Number|10080
2017-02-06T15:20:40.7031250Z|Feed_Rate|6.58333333333333
2017-02-06T15:20:41.0000000Z|Block_Number|10081
2017-02-06T15:20:41.0156250Z|Feed_Rate|45.2
2017-02-06T15:20:41.2031250Z|Block_Number|10084
2017-02-06T15:20:41.2343750Z|Feed_Rate|19.4833333333333
2017-02-06T15:20:41.3593750Z|Feed_Rate|33.0666666666667
2017-02-06T15:20:41.3750000Z|Program_Runtime_Seconds|936
2017-02-06T15:20:41.5312500Z|Block_Number|10087
2017-02-06T15:20:41.5468750Z|Feed_Rate|20.2666666666667
2017-02-06T15:20:41.7187500Z|Block_Number|10088
2017-02-06T15:20:41.7343750Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:41.8906250Z|Feed_Rate|35.9333333333333
2017-02-06T15:20:42.0468750Z|Block_Number|10089
2017-02-06T15:20:42.2187500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:42.2343750Z|Program_Runtime_Seconds|937
2017-02-06T15:20:42.3593750Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:42.5468750Z|Block_Number|10090
2017-02-06T15:20:42.5625000Z|Feed_Rate|35.9333333333333
2017-02-06T15:20:42.7187500Z|Block_Number|10091
2017-02-06T15:20:42.7343750Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:43.0468750Z|Block_Number|10092
2017-02-06T15:20:43.2031250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:43.3750000Z|Block_Number|10093
2017-02-06T15:20:43.3906250Z|Program_Runtime_Seconds|938
2017-02-06T15:20:43.5312500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:43.7031250Z|Block_Number|10094
2017-02-06T15:20:43.8593750Z|Feed_Rate|35.9333333333333
2017-02-06T15:20:44.0468750Z|Block_Number|10095
2017-02-06T15:20:44.2031250Z|Block_Number|10097
2017-02-06T15:20:44.2187500Z|Feed_Rate|25.1166666666667
2017-02-06T15:20:44.2343750Z|Program_Runtime_Seconds|939
2017-02-06T15:20:44.3750000Z|Block_Number|10098
2017-02-06T15:20:44.3906250Z|Feed_Rate|45.6
2017-02-06T15:20:44.5625000Z|Block_Number|10099
2017-02-06T15:20:44.5781250Z|Feed_Rate|49.35
2017-02-06T15:20:44.7500000Z|Block_Number|10101
2017-02-06T15:20:44.7656250Z|Feed_Rate|0.1
2017-02-06T15:20:44.9218750Z|Feed_Rate|33.75
2017-02-06T15:20:45.0937500Z|Block_Number|10102
2017-02-06T15:20:45.0937500Z|Feed_Rate|12.5666666666667
2017-02-06T15:20:45.2656250Z|Block_Number|10104
2017-02-06T15:20:45.2812500Z|Feed_Rate|28.7333333333333
2017-02-06T15:20:45.3125000Z|Program_Runtime_Seconds|940
2017-02-06T15:20:45.4531250Z|Block_Number|10105
2017-02-06T15:20:45.4687500Z|Feed_Rate|35.95
2017-02-06T15:20:45.6406250Z|Block_Number|10106
2017-02-06T15:20:45.6562500Z|Feed_Rate|35.9166666666667
2017-02-06T15:20:45.7812500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:46.2500000Z|Block_Number|10107
2017-02-06T15:20:46.2656250Z|Feed_Rate|35.95
2017-02-06T15:20:46.4375000Z|Block_Number|10108
2017-02-06T15:20:46.4531250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:46.4687500Z|Program_Runtime_Seconds|941
2017-02-06T15:20:46.7343750Z|Block_Number|10109
2017-02-06T15:20:46.7656250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:46.9218750Z|Block_Number|10110
2017-02-06T15:20:47.0937500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:47.2500000Z|Block_Number|10111
2017-02-06T15:20:47.2812500Z|Program_Runtime_Seconds|942
2017-02-06T15:20:47.3906250Z|Feed_Rate|35.9166666666667
2017-02-06T15:20:47.5625000Z|Block_Number|10112
2017-02-06T15:20:47.5781250Z|Feed_Rate|35.95
2017-02-06T15:20:47.7343750Z|Block_Number|10114
2017-02-06T15:20:47.7500000Z|Feed_Rate|25.3833333333333
2017-02-06T15:20:47.9062500Z|Block_Number|10115
2017-02-06T15:20:47.9218750Z|Feed_Rate|45.1
2017-02-06T15:20:48.0937500Z|Block_Number|10117
2017-02-06T15:20:48.0937500Z|Feed_Rate|26.9166666666667
2017-02-06T15:20:48.2656250Z|Block_Number|10118
2017-02-06T15:20:48.2812500Z|Feed_Rate|23.5666666666667
2017-02-06T15:20:48.2968750Z|Program_Runtime_Seconds|943
2017-02-06T15:20:48.4218750Z|Feed_Rate|17.75
2017-02-06T15:20:48.5781250Z|Block_Number|10119
2017-02-06T15:20:48.5937500Z|Feed_Rate|10.5333333333333
2017-02-06T15:20:48.7812500Z|Block_Number|10121
2017-02-06T15:20:48.7968750Z|Feed_Rate|30.6666666666667
2017-02-06T15:20:48.9531250Z|Block_Number|10122
2017-02-06T15:20:48.9843750Z|Feed_Rate|35.95
2017-02-06T15:20:49.1250000Z|Block_Number|10123
2017-02-06T15:20:49.1406250Z|Feed_Rate|35.9333333333333
2017-02-06T15:20:49.2968750Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:49.2968750Z|Program_Runtime_Seconds|944
2017-02-06T15:20:49.4531250Z|Block_Number|10124
2017-02-06T15:20:49.6093750Z|Feed_Rate|35.9166666666667
2017-02-06T15:20:49.7656250Z|Block_Number|10125
2017-02-06T15:20:49.7812500Z|Feed_Rate|35.95
2017-02-06T15:20:49.9218750Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:50.2500000Z|Block_Number|10126
2017-02-06T15:20:50.2812500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:50.2968750Z|Program_Runtime_Seconds|945
2017-02-06T15:20:50.4375000Z|Block_Number|10127
2017-02-06T15:20:50.4375000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:50.7343750Z|Block_Number|10128
2017-02-06T15:20:50.9062500Z|Feed_Rate|35.9166666666667
2017-02-06T15:20:51.0781250Z|Block_Number|10129
2017-02-06T15:20:51.0937500Z|Feed_Rate|35.4333333333333
2017-02-06T15:20:51.4218750Z|Block_Number|10131
2017-02-06T15:20:51.4375000Z|Feed_Rate|180.083333333333
2017-02-06T15:20:51.4531250Z|Program_Runtime_Seconds|946
2017-02-06T15:20:51.5625000Z|Block_Number|10132
2017-02-06T15:20:51.5937500Z|Feed_Rate|71.9
2017-02-06T15:20:51.7656250Z|Block_Number|10133
2017-02-06T15:20:51.7812500Z|Feed_Rate|103.183333333333
2017-02-06T15:20:51.9375000Z|Feed_Rate|322.85
2017-02-06T15:20:52.1093750Z|Block_Number|10134
2017-02-06T15:20:52.1250000Z|Feed_Rate|13.3
2017-02-06T15:20:52.2968750Z|Feed_Rate|99.5
2017-02-06T15:20:52.2968750Z|Program_Runtime_Seconds|947
2017-02-06T15:20:52.4531250Z|Block_Number|10135
2017-02-06T15:20:52.4843750Z|Feed_Rate|18.0166666666667
2017-02-06T15:20:52.6250000Z|Block_Number|10136
2017-02-06T15:20:52.6406250Z|Feed_Rate|17.4833333333333
2017-02-06T15:20:52.8125000Z|Block_Number|10138
2017-02-06T15:20:52.8281250Z|Feed_Rate|14.6333333333333
2017-02-06T15:20:52.9687500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:53.1406250Z|Block_Number|10139
2017-02-06T15:20:53.1562500Z|Feed_Rate|35.95
2017-02-06T15:20:53.3281250Z|Block_Number|10140
2017-02-06T15:20:53.3437500Z|Program_Runtime_Seconds|948
2017-02-06T15:20:53.4687500Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:53.6250000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:53.8125000Z|Block_Number|10141
2017-02-06T15:20:53.8437500Z|Feed_Rate|35.95
2017-02-06T15:20:54.1562500Z|Block_Number|10142
2017-02-06T15:20:54.1718750Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:54.3125000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:54.3281250Z|Program_Runtime_Seconds|949
2017-02-06T15:20:54.5000000Z|Block_Number|10143
2017-02-06T15:20:54.5000000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:54.6406250Z|Feed_Rate|35.95
2017-02-06T15:20:54.8281250Z|Block_Number|10144
2017-02-06T15:20:54.8281250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:54.9687500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:55.2968750Z|Block_Number|10145
2017-02-06T15:20:55.3125000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:55.3281250Z|Program_Runtime_Seconds|950
2017-02-06T15:20:55.4531250Z|Feed_Rate|35.95
2017-02-06T15:20:55.6250000Z|Block_Number|10146
2017-02-06T15:20:55.6406250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:55.8125000Z|Block_Number|10148
2017-02-06T15:20:55.8281250Z|Feed_Rate|20.4333333333333
2017-02-06T15:20:55.9843750Z|Block_Number|10149
2017-02-06T15:20:56.0000000Z|Feed_Rate|45.1833333333333
2017-02-06T15:20:56.1562500Z|Block_Number|10151
2017-02-06T15:20:56.1875000Z|Feed_Rate|44.8166666666667
2017-02-06T15:20:56.5156250Z|Block_Number|10152
2017-02-06T15:20:56.5312500Z|Feed_Rate|24.1
2017-02-06T15:20:56.5468750Z|Program_Runtime_Seconds|951
2017-02-06T15:20:56.7031250Z|Block_Number|10154
2017-02-06T15:20:56.7187500Z|Feed_Rate|11.35
2017-02-06T15:20:56.8906250Z|Block_Number|10155
2017-02-06T15:20:56.9062500Z|Feed_Rate|28.7833333333333
2017-02-06T15:20:57.0625000Z|Block_Number|10156
2017-02-06T15:20:57.0781250Z|Feed_Rate|34.8833333333333
2017-02-06T15:20:57.2343750Z|Block_Number|10157
2017-02-06T15:20:57.2656250Z|Feed_Rate|35.95
2017-02-06T15:20:57.2656250Z|Program_Runtime_Seconds|952
2017-02-06T15:20:57.4062500Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:57.7031250Z|Block_Number|10158
2017-02-06T15:20:57.7343750Z|Feed_Rate|35.95
2017-02-06T15:20:58.0625000Z|Block_Number|10159
2017-02-06T15:20:58.0781250Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:58.2031250Z|Program_Runtime_Seconds|953
2017-02-06T15:20:58.3750000Z|Block_Number|10160
2017-02-06T15:20:58.3906250Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:58.5312500Z|Feed_Rate|35.95
2017-02-06T15:20:58.6875000Z|Feed_Rate|35.9666666666667
2017-02-06T15:20:58.8593750Z|Block_Number|10161
2017-02-06T15:20:58.8750000Z|Feed_Rate|35.9833333333333
2017-02-06T15:20:59.0312500Z|Block_Number|10162
2017-02-06T15:20:59.1875000Z|Feed_Rate|35.95
2017-02-06T15:20:59.2031250Z|Program_Runtime_Seconds|954
2017-02-06T15:20:59.5156250Z|Block_Number|10163
2017-02-06T15:20:59.5312500Z|Feed_Rate|35.6833333333333
2017-02-06T15:20:59.7031250Z|Block_Number|10165
2017-02-06T15:20:59.7187500Z|Feed_Rate|7.68333333333333
2017-02-06T15:20:59.8750000Z|Block_Number|10166
2017-02-06T15:20:59.8906250Z|Feed_Rate|46.6166666666667
2017-02-06T15:21:00.0312500Z|Block_Number|10168
2017-02-06T15:21:00.0468750Z|Feed_Rate|49.5
2017-02-06T15:21:00.2343750Z|Block_Number|10169
2017-02-06T15:21:00.2500000Z|Feed_Rate|7.53333333333333
2017-02-06T15:21:00.2656250Z|Program_Runtime_Seconds|955
2017-02-06T15:21:00.3750000Z|Feed_Rate|21.85
2017-02-06T15:21:00.5312500Z|Block_Number|10172
2017-02-06T15:21:00.5468750Z|Feed_Rate|8.58333333333333
2017-02-06T15:21:00.7031250Z|Feed_Rate|32.7833333333333
2017-02-06T15:21:00.8750000Z|Block_Number|10173
2017-02-06T15:21:00.8906250Z|Feed_Rate|35.95
2017-02-06T15:21:01.0468750Z|Block_Number|10174
2017-02-06T15:21:01.2031250Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:01.2187500Z|Program_Runtime_Seconds|956
2017-02-06T15:21:01.5468750Z|Block_Number|10175
2017-02-06T15:21:01.5781250Z|Feed_Rate|35.95
2017-02-06T15:21:01.8750000Z|Block_Number|10176
2017-02-06T15:21:01.8750000Z|Feed_Rate|35.9666666666667
2017-02-06T15:21:02.0156250Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:02.1875000Z|Block_Number|10177
2017-02-06T15:21:02.2031250Z|Feed_Rate|35.9666666666667
2017-02-06T15:21:02.3437500Z|Feed_Rate|35.95
2017-02-06T15:21:02.3750000Z|Program_Runtime_Seconds|957
2017-02-06T15:21:02.5156250Z|Block_Number|10178
2017-02-06T15:21:02.5312500Z|Feed_Rate|35.9666666666667
2017-02-06T15:21:02.6718750Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:02.8437500Z|Block_Number|10179
2017-02-06T15:21:02.8593750Z|Feed_Rate|35.95
2017-02-06T15:21:03.0000000Z|Feed_Rate|35.9333333333333
2017-02-06T15:21:03.1718750Z|Block_Number|10180
2017-02-06T15:21:03.1875000Z|Feed_Rate|35.9666666666667
2017-02-06T15:21:03.3593750Z|Block_Number|10182
2017-02-06T15:21:03.3750000Z|Feed_Rate|11.6166666666667
2017-02-06T15:21:03.3906250Z|Program_Runtime_Seconds|958
2017-02-06T15:21:03.5156250Z|Block_Number|10183
2017-02-06T15:21:03.5312500Z|Feed_Rate|29.9833333333333
2017-02-06T15:21:03.7031250Z|Block_Number|10184
2017-02-06T15:21:03.7031250Z|Feed_Rate|32.9
2017-02-06T15:21:03.8906250Z|Block_Number|10186
2017-02-06T15:21:03.8906250Z|Feed_Rate|8.98333333333333
2017-02-06T15:21:04.0625000Z|Feed_Rate|20.4833333333333
2017-02-06T15:21:04.2187500Z|Block_Number|10189
2017-02-06T15:21:04.2343750Z|Feed_Rate|8.18333333333333
2017-02-06T15:21:04.2500000Z|Program_Runtime_Seconds|959
2017-02-06T15:21:04.3906250Z|Feed_Rate|27.1833333333333
2017-02-06T15:21:04.5625000Z|Block_Number|10190
2017-02-06T15:21:04.5781250Z|Feed_Rate|35.9333333333333
2017-02-06T15:21:04.7343750Z|Block_Number|10191
2017-02-06T15:21:04.9062500Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:05.2343750Z|Block_Number|10192
2017-02-06T15:21:05.2500000Z|Feed_Rate|35.9666666666667
2017-02-06T15:21:05.2656250Z|Program_Runtime_Seconds|900
2017-02-06T15:21:05.2812500Z|Program_Runtime_Seconds|960
2017-02-06T15:21:05.4062500Z|Feed_Rate|35.9333333333333
2017-02-06T15:21:05.5625000Z|Block_Number|10193
2017-02-06T15:21:05.5781250Z|Feed_Rate|35.9666666666667
2017-02-06T15:21:05.7343750Z|Block_Number|10194
2017-02-06T15:21:05.7500000Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:05.8906250Z|Feed_Rate|35.9333333333333
2017-02-06T15:21:06.0625000Z|Block_Number|10195
2017-02-06T15:21:06.2343750Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:06.2343750Z|Program_Runtime_Seconds|961
2017-02-06T15:21:06.5937500Z|Block_Number|10196
2017-02-06T15:21:06.7187500Z|Feed_Rate|35.9333333333333
2017-02-06T15:21:06.7500000Z|Block_Number|10197
2017-02-06T15:21:06.7656250Z|Feed_Rate|35.95
2017-02-06T15:21:06.8750000Z|Feed_Rate|35.9333333333333
2017-02-06T15:21:07.0625000Z|Block_Number|10200
2017-02-06T15:21:07.0781250Z|Feed_Rate|18.55
2017-02-06T15:21:07.2187500Z|Block_Number|10201
2017-02-06T15:21:07.2500000Z|Feed_Rate|44
2017-02-06T15:21:07.2500000Z|Program_Runtime_Seconds|962
2017-02-06T15:21:07.3906250Z|Block_Number|10202
2017-02-06T15:21:07.4062500Z|Feed_Rate|12.95
2017-02-06T15:21:07.5781250Z|Block_Number|10203
2017-02-06T15:21:07.5937500Z|Feed_Rate|11.5333333333333
2017-02-06T15:21:07.7187500Z|Block_Number|10204
2017-02-06T15:21:07.7343750Z|Feed_Rate|24.0666666666667
2017-02-06T15:21:07.9062500Z|Block_Number|10206
2017-02-06T15:21:07.9218750Z|Feed_Rate|16.6
2017-02-06T15:21:08.0937500Z|Block_Number|10207
2017-02-06T15:21:08.1093750Z|Feed_Rate|30.65
2017-02-06T15:21:08.2343750Z|Feed_Rate|35.9166666666667
2017-02-06T15:21:08.2500000Z|Program_Runtime_Seconds|963
2017-02-06T15:21:08.4062500Z|Block_Number|10208
2017-02-06T15:21:08.4218750Z|Feed_Rate|35.95
2017-02-06T15:21:08.5625000Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:08.7187500Z|Block_Number|10209
2017-02-06T15:21:08.8906250Z|Feed_Rate|35.95
2017-02-06T15:21:09.0781250Z|Block_Number|10210
2017-02-06T15:21:09.0781250Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:09.2187500Z|Program_Runtime_Seconds|964
2017-02-06T15:21:09.4062500Z|Block_Number|10211
2017-02-06T15:21:09.4218750Z|Feed_Rate|35.95
2017-02-06T15:21:09.5468750Z|Feed_Rate|35.9166666666667
2017-02-06T15:21:09.7343750Z|Block_Number|10212
2017-02-06T15:21:09.7500000Z|Feed_Rate|35.9833333333333
2017-02-06T15:21:10.0312500Z|Block_Number|10213
2017-02-06T15:21:10.0625000Z|Feed_Rate|35.9166666666667
2017-02-06T15:21:10.2031250Z|Feed_Rate|35.95
2017-02-06T15:21:10.2187500Z|Program_Runtime_Seconds|965
2017-02-06T15:21:10.3906250Z|Block_Number|10214
2017-02-06T15:21:10.5625000Z|Block_Number|10217
2017-02-06T15:21:10.5781250Z|Feed_Rate|18.7
2017-02-06T15:21:10.7343750Z|Block_Number|10218
2017-02-06T15:21:10.7500000Z|Feed_Rate|43.3833333333333
2017-02-06T15:21:10.9062500Z|Block_Number|10219
